xgb_prob,xgb_score,target,xgb_pred
0.0245768441192808,914.1097,0,0
0.000590392244093,934.4982,0,0
0.0015316920499791,933.6981,0,0
0.0189381196600264,918.9026,0,0
9.023499571883062e-05,934.9233,0,0
0.0003161649804415,934.7313,0,0
0.0014543162924791,933.7638,0,0
0.0005459758842754,934.5359,0,0
0.0011471090065744,934.025,0,0
0.0758043697467414,870.5663,0,0
0.0077973446387087,928.3723,0,0
0.009022825233295,927.3306,0,0
0.0024075036120165,932.9536,0,0
0.0022763491143077,933.0651,0,0
0.0001818959951877,934.8454,0,0
0.0075981464542463,928.5416,0,0
0.0025969807852587,932.7926,0,0
0.0127532230095066,924.1598,0,0
0.0074441036760865,928.6725,0,0
0.0002489038104298,934.7884,0,0
0.002869974099017,932.5605,0,0
0.0027944009117855,932.6248,0,0
0.0005472323391033,934.5349,0,0
0.026965766446555,912.0791,0,0
0.0008632736085597,934.2662,0,0
3.548604399866579e-05,934.9698,0,0
0.0090983953079131,927.2664,0,0
1.825497314367054e-07,934.9998,0,0
0.0081752703020766,928.051,0,0
8.03973918484273e-05,934.9317,0,0
0.0040601833804071,931.5488,0,0
0.0007730930282931,934.3429,0,0
0.0032579795096831,932.2307,0,0
0.000412764753666,934.6491,0,0
0.0005167091786566,934.5608,0,0
0.0004927077518571,934.5812,0,0
0.008112181583622,928.1046,0,0
0.0002024825600083,934.8279,0,0
0.0051373299684708,930.6333,0,0
0.0010625732653517,934.0968,0,0
3.924623819726385e-05,934.9666,0,0
0.3264151020319685,657.5472,0,0
4.983766817556656e-05,934.9576,0,0
0.0020689558620044,933.2414,0,0
5.9754627511729066e-05,934.9492,0,0
0.0012711745702443,933.9195,0,0
0.0052045561166716,930.5761,0,0
0.0082434021121832,927.9931,0,0
3.106852522191024e-05,934.9736,0,0
0.0563324800820682,887.1174,0,0
0.0004960515335685,934.5784,0,0
0.0395856505980206,901.3522,0,0
0.0010177196943063,934.1349,0,0
0.0007089828756471,934.3974,0,0
0.0003371663559344,934.7134,0,0
0.0016475270090352,933.5996,0,0
9.759361873936865e-05,934.917,0,0
0.0004934217485637,934.5806,0,0
0.0014523710042719,933.7655,0,0
2.469345835009544e-05,934.979,0,0
0.0094949218178597,926.9293,0,0
0.0007970194404412,934.3225,0,0
0.0011076298491854,934.0585,0,0
0.0003994609111638,934.6605,0,0
0.0005995488731361,934.4904,0,0
4.387229832536832e-05,934.9627,0,0
0.0016809958115188,933.5712,0,0
0.0003303291554228,934.7192,0,0
3.1597386233385404e-09,935.0,0,0
0.0013465821453342,933.8554,0,0
0.0211925535460862,916.9863,0,0
0.0018712592577198,933.4094,0,0
0.0029433785662909,932.4981,0,0
0.0006850423649945,934.4177,0,0
0.0653370076031311,879.4635,0,0
0.0008072630166969,934.3138,0,0
7.659827720928956e-07,934.9993,0,0
0.0014954822318594,933.7288,0,0
0.0068034136997188,929.2171,0,0
0.0001654993544261,934.8593,0,0
0.0026345076726296,932.7607,0,0
0.0012643338545292,933.9253,0,0
2.867772261272913e-05,934.9756,0,0
0.0021695358416143,933.1559,0,0
0.0024308269204285,932.9338,0,0
0.0017855611268046,933.4823,0,0
0.0013615304277816,933.8427,0,0
0.000365760747574,934.6891,0,0
0.0008617582944711,934.2675,0,0
